,,telegraaf
medeplichtige,antilliaan,0.717279778976054
medeplichtige,antillianen,0.23599096566114552
medeplichtige,arabier,0.7205093702903731
medeplichtige,arabieren,0.10350693501840025
medeplichtige,burger,0.14016771900681607
medeplichtige,burgers,-0.012647697388401206
medeplichtige,expat,0.6279849266583218
medeplichtige,expats,0.07315910420649094
medeplichtige,immigrant,0.5874934540991379
medeplichtige,immigranten,0.04991880048759396
medeplichtige,irakees,0.7316179359324376
medeplichtige,irakezen,0.16496608856230752
medeplichtige,marokkaan,0.5686413059712896
medeplichtige,marokkanen,0.11261269887308446
medeplichtige,migrant,0.5630008727901732
medeplichtige,migranten,-0.010786477388457198
medeplichtige,moslim,0.3597024675128741
medeplichtige,moslims,0.04193213701698841
medeplichtige,nederlander,0.30278168136899236
medeplichtige,nederlanders,-0.031180565937001015
medeplichtige,somalier,0.7549004599308993
medeplichtige,somaliers,0.6146064562138136
medeplichtige,surinamer,0.7385262122989479
medeplichtige,surinamers,0.19438482326417605
medeplichtige,syrier,0.7734719149194808
medeplichtige,syriers,0.6637968333368411
medeplichtige,turk,0.6477677180624251
medeplichtige,turken,0.029280109136870597
medeplichtige,westers,0.2831644370433551
medeverdachte,afgaan,-0.04821935035387261
medeverdachte,afghanen,0.07162682266937907
medeverdachte,allochtonen,-0.0534648610101121
medeverdachte,allochtoon,0.2659770141860688
medeverdachte,antilliaan,0.7120353496359607
medeverdachte,antillianen,0.2101882799921534
medeverdachte,arabier,0.6077082066368917
medeverdachte,arabieren,0.11630346642397271
medeverdachte,burger,0.08792701633376995
medeverdachte,burgers,-0.03482364655301928
medeverdachte,expat,0.37953478081965886
medeverdachte,expats,0.011430032155595769
medeverdachte,immigrant,0.5739763549054142
medeverdachte,immigranten,0.07790890782250932
medeverdachte,irakees,0.7071201989350319
medeverdachte,irakezen,0.19619608791757767
medeverdachte,marokkaan,0.6548173526372367
medeverdachte,marokkanen,0.2192345888332121
medeverdachte,migrant,0.40178794655530614
medeverdachte,migranten,-0.04360365910273443
medeverdachte,moslim,0.3868092123201681
medeverdachte,moslims,0.07194072272793925
medeverdachte,nederlander,0.28392996951482796
medeverdachte,nederlanders,-0.041523218323366626
medeverdachte,somalier,0.5992575843764336
medeverdachte,somaliers,0.3768646534149872
medeverdachte,surinamer,0.7266104478546292
medeverdachte,surinamers,0.1733398468569698
medeverdachte,syrier,0.7019638417258937
medeverdachte,syriers,0.4691892231636901
medeverdachte,turk,0.7511306492857314
medeverdachte,turken,0.043432120521451865
medeverdachte,westers,0.1505720515184389
meelopers,afgaan,0.08043737643260532
meelopers,afghanen,0.5607262787122377
meelopers,allochtonen,0.4386970213641497
meelopers,allochtoon,0.2918165959870329
meelopers,antilliaan,0.4200152562102875
meelopers,antillianen,0.6221438764276037
meelopers,arabier,0.5000543652654588
meelopers,arabieren,0.5035918591594526
meelopers,burger,0.19522663742331384
meelopers,burgers,0.43785744274764843
meelopers,expat,0.42123001488713585
meelopers,expats,0.5068652087375711
meelopers,immigrant,0.39430490504150706
meelopers,immigranten,0.46909478699423024
meelopers,irakees,0.4544764352760574
meelopers,irakezen,0.5092633658269241
meelopers,marokkaan,0.27804501994252767
meelopers,marokkanen,0.5364098787258588
meelopers,migrant,0.3810329537567282
meelopers,migranten,0.4771970062870664
meelopers,moslim,0.27815295009706537
meelopers,moslims,0.4523139844321991
meelopers,nederlander,-0.029809611748966517
meelopers,nederlanders,0.32453149173155194
meelopers,somalier,0.4660235435680244
meelopers,somaliers,0.6592336020238283
meelopers,surinamer,0.3570732859972755
meelopers,surinamers,0.5960134478766116
meelopers,syrier,0.5369039424173075
meelopers,syriers,0.6331255130785763
meelopers,turk,0.36034368974445374
meelopers,turken,0.4538833898440569
meelopers,westers,0.134643444779604
messentrekker,afgaan,0.051836034177787385
messentrekker,afghanen,0.15852632796024657
messentrekker,allochtonen,-0.061811468336228165
messentrekker,allochtoon,0.15883613430918853
messentrekker,antilliaan,0.7700329647855008
messentrekker,antillianen,0.23897918441062244
messentrekker,arabier,0.6739398250450019
messentrekker,arabieren,0.1612279326331374
messentrekker,burger,0.14793015617870958
messentrekker,burgers,0.03599241253632002
messentrekker,expat,0.5118925621181664
messentrekker,expats,0.030135483724754393
messentrekker,immigrant,0.5474407420858239
messentrekker,immigranten,0.11323275172734051
messentrekker,irakees,0.7577095586918013
messentrekker,irakezen,0.2887637171671606
messentrekker,marokkaan,0.6483747971422957
messentrekker,marokkanen,0.17021265103937142
messentrekker,migrant,0.4674872287747059
messentrekker,migranten,0.039561437805832496
messentrekker,moslim,0.23998767542734473
messentrekker,moslims,0.06030147822332833
messentrekker,nederlander,0.25804743792065604
messentrekker,nederlanders,-0.05239516150934425
messentrekker,somalier,0.7109651212674098
messentrekker,somaliers,0.5572843872227551
messentrekker,surinamer,0.7441396023183108
messentrekker,surinamers,0.17784165258822623
messentrekker,syrier,0.7650179311317825
messentrekker,syriers,0.6583564457466455
messentrekker,turk,0.6803405600054294
messentrekker,turken,0.07824032464861815
messentrekker,westers,0.1267002633623934
minderheden,afgaan,-0.07132647841673923
minderheden,afghanen,0.6838536784132763
minderheden,allochtonen,0.741668039560453
minderheden,allochtoon,0.3388001113115227
minderheden,antilliaan,0.17110086805000901
minderheden,antillianen,0.7204762244742221
minderheden,arabier,0.1633426525002759
minderheden,arabieren,0.7235912506991625
minderheden,burger,0.31077484527098675
minderheden,burgers,0.5641434985763476
minderheden,expat,0.15178706032306347
minderheden,expats,0.6030801172287386
minderheden,immigrant,0.2999519689693714
minderheden,immigranten,0.6961202515184255
minderheden,irakees,0.17967971113415326
minderheden,irakezen,0.550251723460616
minderheden,marokkaan,0.11615411172952486
minderheden,marokkanen,0.6436668110968239
minderheden,migrant,0.2993615841307237
minderheden,migranten,0.687696110110391
minderheden,moslim,0.5528866151850637
minderheden,moslims,0.7623818808132935
minderheden,nederlander,0.01768474416544032
minderheden,nederlanders,0.38679567464466785
minderheden,somalier,0.14727093140898354
minderheden,somaliers,0.27608341363910643
minderheden,surinamer,0.038329277750213844
minderheden,surinamers,0.6229369333141704
minderheden,syrier,0.1427426266297487
minderheden,syriers,0.33092596747337444
minderheden,turk,0.17630956321335062
minderheden,turken,0.6443779774451014
minderheden,westers,0.27356411646748047
misdaden,afgaan,-0.02421562348867148
misdaden,afghanen,0.5599458091960269
misdaden,allochtonen,0.4713941242660561
misdaden,allochtoon,0.20961148868315718
misdaden,antilliaan,0.431751807520862
misdaden,antillianen,0.5017248835126921
misdaden,arabier,0.288542720101711
misdaden,arabieren,0.548756953735576
misdaden,burger,0.38014418705364367
misdaden,burgers,0.5112833137823827
misdaden,expat,0.07879148285450664
misdaden,expats,0.2891708354394781
misdaden,immigrant,0.3478775509478338
misdaden,immigranten,0.579271223619376
misdaden,irakees,0.43039873037251153
misdaden,irakezen,0.5823077790570648
misdaden,marokkaan,0.40110524289674004
misdaden,marokkanen,0.5182646913303653
misdaden,migrant,0.3204882912524613
misdaden,migranten,0.5164069336910494
misdaden,moslim,0.5526922060829985
misdaden,moslims,0.6560368583194202
misdaden,nederlander,0.18548771757250596
misdaden,nederlanders,0.32736044341214127
misdaden,somalier,0.2922306810088601
misdaden,somaliers,0.1979631912184287
misdaden,surinamer,0.23211973217273962
misdaden,surinamers,0.37695014482039363
misdaden,syrier,0.26828940410955376
misdaden,syriers,0.23211245473050923
misdaden,turk,0.42079722062363745
misdaden,turken,0.530890701307875
misdaden,westers,0.06400681384564971
misdadig,afgaan,0.01721394820532643
misdadig,afghanen,0.24280706308294567
misdadig,allochtonen,0.1792109682117545
misdadig,allochtoon,0.46558957322459726
misdadig,antilliaan,0.4255175564043329
misdadig,antillianen,0.3073328604816566
misdadig,arabier,0.527329875365948
misdadig,arabieren,0.23157205983684423
misdadig,burger,0.22348612527520018
misdadig,burgers,0.21335027533753323
misdadig,expat,0.3633121832313783
misdadig,expats,0.0239275118443844
misdadig,immigrant,0.33103100283475456
misdadig,immigranten,0.08477500905087455
misdadig,irakees,0.5457468648704819
misdadig,irakezen,0.13293029483855182
misdadig,marokkaan,0.2741786309615176
misdadig,marokkanen,0.1766821396235746
misdadig,migrant,0.3516577869683237
misdadig,migranten,0.11671913001960951
misdadig,moslim,0.37154221034871265
misdadig,moslims,0.2915371087671344
misdadig,nederlander,0.10541767642158541
misdadig,nederlanders,0.07153723325526488
misdadig,somalier,0.43785088591126226
misdadig,somaliers,0.5506732956983298
misdadig,surinamer,0.41762554381126926
misdadig,surinamers,0.22370723525673888
misdadig,syrier,0.51550595621141
misdadig,syriers,0.46074042574379165
misdadig,turk,0.3660287370153571
misdadig,turken,0.16805195162823727
misdadig,westers,0.5648990743283651
misdadiger,afgaan,-0.02061874698370504
misdadiger,afghanen,0.26386076887123094
misdadiger,allochtonen,0.18545935775828842
misdadiger,allochtoon,0.458986336772431
misdadiger,antilliaan,0.7560618489068122
misdadiger,antillianen,0.33516095131922435
misdadiger,arabier,0.6816076818482274
misdadiger,arabieren,0.26751198020731537
misdadiger,burger,0.4296610133059253
misdadiger,burgers,0.2550072724361021
misdadiger,expat,0.36068928070801237
misdadiger,expats,0.13074276179379107
misdadiger,immigrant,0.7274979033817377
misdadiger,immigranten,0.3549425124079321
misdadiger,irakees,0.7779380200692197
misdadiger,irakezen,0.31972235589273723
misdadiger,marokkaan,0.7305330548632162
misdadiger,marokkanen,0.27256748189605584
misdadiger,migrant,0.6098401423632156
misdadiger,migranten,0.26536390145687266
misdadiger,moslim,0.6600766017565971
misdadiger,moslims,0.35514807823681915
misdadiger,nederlander,0.5224031561874072
misdadiger,nederlanders,0.20644761626829553
misdadiger,somalier,0.5684816236877298
misdadiger,somaliers,0.3214081952859846
misdadiger,surinamer,0.6899209459544263
misdadiger,surinamers,0.21582042123659181
misdadiger,syrier,0.560926036961815
misdadiger,syriers,0.3582008136703912
misdadiger,turk,0.7636287687253906
misdadiger,turken,0.23213930095710125
misdadiger,westers,0.2983412751908265
misdadigers,afgaan,0.09311251337092817
misdadigers,afghanen,0.7187519605115598
misdadigers,allochtonen,0.5206771764408247
misdadigers,allochtoon,0.2406080622586682
misdadigers,antilliaan,0.4165555432054757
misdadigers,antillianen,0.5951548421246359
misdadigers,arabier,0.38903147282660844
misdadigers,arabieren,0.6284872082196238
misdadigers,burger,0.42965533371152653
misdadigers,burgers,0.5967537630049331
misdadigers,expat,0.1365803371673412
misdadigers,expats,0.49145513306263067
misdadigers,immigrant,0.43322637638688966
misdadigers,immigranten,0.6935888471629573
misdadigers,irakees,0.5028025915928521
misdadigers,irakezen,0.7235855438032945
misdadigers,marokkaan,0.4637667846772898
misdadigers,marokkanen,0.6065926592848677
misdadigers,migrant,0.2933833605532344
misdadigers,migranten,0.6214317770634658
misdadigers,moslim,0.5337285678811865
misdadigers,moslims,0.6674328898887283
misdadigers,nederlander,0.27596589194517523
misdadigers,nederlanders,0.5369342792944871
misdadigers,somalier,0.25290786193836423
misdadigers,somaliers,0.2744563960524615
misdadigers,surinamer,0.33071076662654386
misdadigers,surinamers,0.49166480467045637
misdadigers,syrier,0.2789437618483946
misdadigers,syriers,0.2990300404573558
misdadigers,turk,0.44712720829094976
misdadigers,turken,0.5875513839427984
misdadigers,westers,0.10317009659806434
misdadigerwapenhandelaar,afgaan,0.0
misdadigerwapenhandelaar,afghanen,0.0
misdadigerwapenhandelaar,allochtonen,0.0
misdadigerwapenhandelaar,allochtoon,0.0
misdadigerwapenhandelaar,antilliaan,0.0
misdadigerwapenhandelaar,antillianen,0.0
misdadigerwapenhandelaar,arabier,0.0
misdadigerwapenhandelaar,arabieren,0.0
misdadigerwapenhandelaar,burger,0.0
misdadigerwapenhandelaar,burgers,0.0
misdadigerwapenhandelaar,expat,0.0
misdadigerwapenhandelaar,expats,0.0
misdadigerwapenhandelaar,immigrant,0.0
misdadigerwapenhandelaar,immigranten,0.0
misdadigerwapenhandelaar,irakees,0.0
misdadigerwapenhandelaar,irakezen,0.0
misdadigerwapenhandelaar,marokkaan,0.0
misdadigerwapenhandelaar,marokkanen,0.0
misdadigerwapenhandelaar,migrant,0.0
misdadigerwapenhandelaar,migranten,0.0
misdadigerwapenhandelaar,moslim,0.0
misdadigerwapenhandelaar,moslims,0.0
misdadigerwapenhandelaar,nederlander,0.0
misdadigerwapenhandelaar,nederlanders,0.0
misdadigerwapenhandelaar,somalier,0.0
misdadigerwapenhandelaar,somaliers,0.0
misdadigerwapenhandelaar,surinamer,0.0
misdadigerwapenhandelaar,surinamers,0.0
misdadigerwapenhandelaar,syrier,0.0
misdadigerwapenhandelaar,syriers,0.0
misdadigerwapenhandelaar,turk,0.0
misdadigerwapenhandelaar,turken,0.0
misdadigerwapenhandelaar,westers,0.0
moordenaar,afgaan,0.017900757320142523
moordenaar,afghanen,0.0904566035813886
moordenaar,allochtonen,0.04944349485157344
moordenaar,allochtoon,0.3581788688634612
moordenaar,antilliaan,0.6531864275715926
moordenaar,antillianen,0.15366009087147836
moordenaar,arabier,0.4853499775816049
moordenaar,arabieren,0.11597974494884143
moordenaar,burger,0.3466493119604312
moordenaar,burgers,0.15013268509409747
moordenaar,expat,0.13787914106507243
moordenaar,expats,-0.11556759191993132
moordenaar,immigrant,0.527540031058845
moordenaar,immigranten,0.14873701867755781
moordenaar,irakees,0.675437897799265
moordenaar,irakezen,0.22719006305370187
moordenaar,marokkaan,0.650535512947096
moordenaar,marokkanen,0.20610333989296586
moordenaar,migrant,0.3935608250856552
moordenaar,migranten,-0.014921837459361369
moordenaar,moslim,0.59891338817744
moordenaar,moslims,0.26712952419427505
moordenaar,nederlander,0.3977812153109474
moordenaar,nederlanders,0.034224630391355884
moordenaar,somalier,0.45640262691882305
moordenaar,somaliers,0.12527908179037675
moordenaar,surinamer,0.6086257651168987
moordenaar,surinamers,0.0324965954242699
moordenaar,syrier,0.45377472053982776
moordenaar,syriers,0.16625117976177162
moordenaar,turk,0.6761073957057142
moordenaar,turken,0.11111108637512615
moordenaar,westers,0.1354011929618678
moordenaars,afgaan,0.09242126480269902
moordenaars,afghanen,0.6049239575938258
moordenaars,allochtonen,0.3761470699492041
moordenaars,allochtoon,0.27770034401188576
moordenaars,antilliaan,0.5164597028605887
moordenaars,antillianen,0.5209045884849063
moordenaars,arabier,0.44816072971153303
moordenaars,arabieren,0.5843485799483268
moordenaars,burger,0.3440672469994211
moordenaars,burgers,0.49378151650428637
moordenaars,expat,0.1259601050979262
moordenaars,expats,0.3217488361200697
moordenaars,immigrant,0.4683434140227467
moordenaars,immigranten,0.5742166784703567
moordenaars,irakees,0.5901485504860786
moordenaars,irakezen,0.6772169503941196
moordenaars,marokkaan,0.5076374782378575
moordenaars,marokkanen,0.5790724409713939
moordenaars,migrant,0.32250848847137004
moordenaars,migranten,0.4375995774394959
moordenaars,moslim,0.6052195121577557
moordenaars,moslims,0.6272514462728779
moordenaars,nederlander,0.20001703008490693
moordenaars,nederlanders,0.3763150933719243
moordenaars,somalier,0.34580627464843544
moordenaars,somaliers,0.26540925815605465
moordenaars,surinamer,0.41660910830113806
moordenaars,surinamers,0.46292900781668656
moordenaars,syrier,0.367114935045417
moordenaars,syriers,0.3166996379249342
moordenaars,turk,0.5497137187194782
moordenaars,turken,0.5256824086761858
moordenaars,westers,0.12730490730473554
moordenares,afgaan,0.09531163547155949
moordenares,afghanen,0.19502824488390497
moordenares,allochtonen,0.009023847425091117
moordenares,allochtoon,0.27622554962013474
moordenares,antilliaan,0.6858673406520337
moordenares,antillianen,0.24099608374142395
moordenares,arabier,0.7626298156441625
moordenares,arabieren,0.17286909661576672
moordenares,burger,0.1387570410580752
moordenares,burgers,0.07173272155282719
moordenares,expat,0.637824427030042
moordenares,expats,0.1847915771663545
moordenares,immigrant,0.5969830470693456
moordenares,immigranten,0.10961954792950582
moordenares,irakees,0.6847636356960577
moordenares,irakezen,0.1903415256319484
moordenares,marokkaan,0.4397423294534818
moordenares,marokkanen,0.10142552194885517
moordenares,migrant,0.5818223918432109
moordenares,migranten,0.08066845443529644
moordenares,moslim,0.2739675966208462
moordenares,moslims,0.09501285389471734
moordenares,nederlander,0.21868926670995742
moordenares,nederlanders,0.023209904201950883
moordenares,somalier,0.7553746111511135
moordenares,somaliers,0.6971547031287141
moordenares,surinamer,0.7088958898325654
moordenares,surinamers,0.208437997237148
moordenares,syrier,0.7698818894542145
moordenares,syriers,0.7618342603773727
moordenares,turk,0.5545659884320204
moordenares,turken,0.06612764432656226
moordenares,westers,0.3165900381277763
moordmachine,afgaan,-0.03452430360163208
moordmachine,afghanen,0.15860957233748652
moordmachine,allochtonen,-0.05381795340023718
moordmachine,allochtoon,0.22836438410722992
moordmachine,antilliaan,0.6710952561413953
moordmachine,antillianen,0.1212101770024363
moordmachine,arabier,0.7137047907564368
moordmachine,arabieren,0.14400902337991697
moordmachine,burger,0.19695495303616267
moordmachine,burgers,0.020228036905212993
moordmachine,expat,0.5672495054222588
moordmachine,expats,0.07400143315277438
moordmachine,immigrant,0.5678992988429333
moordmachine,immigranten,0.11316450740690814
moordmachine,irakees,0.677227794291856
moordmachine,irakezen,0.16687612767898805
moordmachine,marokkaan,0.4993478714938293
moordmachine,marokkanen,0.021574169748711798
moordmachine,migrant,0.6285916249607529
moordmachine,migranten,0.08512629083475522
moordmachine,moslim,0.33444854795177226
moordmachine,moslims,0.11142514719226593
moordmachine,nederlander,0.3338410612531581
moordmachine,nederlanders,-0.004608138559091486
moordmachine,somalier,0.7071949367852334
moordmachine,somaliers,0.6180486215843592
moordmachine,surinamer,0.7065971037378895
moordmachine,surinamers,0.11303265472215908
moordmachine,syrier,0.7069066822814981
moordmachine,syriers,0.6706464151556354
moordmachine,turk,0.5576587272290231
moordmachine,turken,0.023873794274450987
moordmachine,westers,0.23962361659755305
moordverdachte,afgaan,-0.010293101960062626
moordverdachte,afghanen,0.07315533682995758
moordverdachte,allochtonen,-0.08788943474160832
moordverdachte,allochtoon,0.29663229851071526
moordverdachte,antilliaan,0.7156705305056632
moordverdachte,antillianen,0.19920736170580466
moordverdachte,arabier,0.6626378682490797
moordverdachte,arabieren,0.10972765295486096
moordverdachte,burger,0.08054139631338945
moordverdachte,burgers,-0.03066062653632775
moordverdachte,expat,0.45920452080166874
moordverdachte,expats,-0.021992379079782156
moordverdachte,immigrant,0.539433769910031
moordverdachte,immigranten,0.06351045099569481
moordverdachte,irakees,0.7791374034134961
moordverdachte,irakezen,0.21637989451267972
moordverdachte,marokkaan,0.6161641918093753
moordverdachte,marokkanen,0.16424430903246467
moordverdachte,migrant,0.4648355464767982
moordverdachte,migranten,-0.04064028240149079
moordverdachte,moslim,0.32630240229845153
moordverdachte,moslims,0.07549934762863506
moordverdachte,nederlander,0.2861980977759107
moordverdachte,nederlanders,-0.0260547837811195
moordverdachte,somalier,0.7199110183244566
moordverdachte,somaliers,0.4992922847634978
moordverdachte,surinamer,0.7961434068836054
moordverdachte,surinamers,0.19708926446133013
moordverdachte,syrier,0.7737398480303742
moordverdachte,syriers,0.6062918200759768
moordverdachte,turk,0.7122906677809202
moordverdachte,turken,0.01159644396760868
moordverdachte,westers,0.1989283680319633
moslimextremist,afgaan,0.02632764033605868
moslimextremist,afghanen,0.23759576206545532
moslimextremist,allochtonen,0.04301810867375347
moslimextremist,allochtoon,0.2790521647993938
moslimextremist,antilliaan,0.7332380394338934
moslimextremist,antillianen,0.3082110537374523
moslimextremist,arabier,0.7497947470366282
moslimextremist,arabieren,0.24599294641361946
moslimextremist,burger,0.06721889415034728
moslimextremist,burgers,0.05053210717483627
moslimextremist,expat,0.6108506467514192
moslimextremist,expats,0.1670113582602276
moslimextremist,immigrant,0.6428958819075
moslimextremist,immigranten,0.22413266943864668
moslimextremist,irakees,0.7620433214833949
moslimextremist,irakezen,0.2875527301175071
moslimextremist,marokkaan,0.5449351754175873
moslimextremist,marokkanen,0.17849833014515884
moslimextremist,migrant,0.5917336325654454
moslimextremist,migranten,0.15271479849449038
moslimextremist,moslim,0.3527478660340365
moslimextremist,moslims,0.1687367087836277
moslimextremist,nederlander,0.21956870573782022
moslimextremist,nederlanders,0.03160613959101077
moslimextremist,somalier,0.7995907570134765
moslimextremist,somaliers,0.7227897402270561
moslimextremist,surinamer,0.7344081253995305
moslimextremist,surinamers,0.28139035122582695
moslimextremist,syrier,0.8502593756386009
moslimextremist,syriers,0.7420073242981495
moslimextremist,turk,0.6368345549045289
moslimextremist,turken,0.1094175430537169
moslimextremist,westers,0.3019048334685095
moslimextremisten,afgaan,-0.012465438022002302
moslimextremisten,afghanen,0.7386909810839862
moslimextremisten,allochtonen,0.4889642038006275
moslimextremisten,allochtoon,0.16280846267251659
moslimextremisten,antilliaan,0.4698478175082981
moslimextremisten,antillianen,0.6219359552524429
moslimextremisten,arabier,0.3716951716342428
moslimextremisten,arabieren,0.757808955272388
moslimextremisten,burger,0.3159689640723002
moslimextremisten,burgers,0.5739044863715033
moslimextremisten,expat,0.19106493558894194
moslimextremisten,expats,0.4676691633500524
moslimextremisten,immigrant,0.42994758817379997
moslimextremisten,immigranten,0.7536144716064598
moslimextremisten,irakees,0.5038261411694532
moslimextremisten,irakezen,0.7970823759908547
moslimextremisten,marokkaan,0.4053885314745655
moslimextremisten,marokkanen,0.5931845506102809
moslimextremisten,migrant,0.3499332823681948
moslimextremisten,migranten,0.67938463498542
moslimextremisten,moslim,0.5240273216097721
moslimextremisten,moslims,0.7293869454739126
moslimextremisten,nederlander,0.23142515933103652
moslimextremisten,nederlanders,0.4886712619864473
moslimextremisten,somalier,0.3366039196015674
moslimextremisten,somaliers,0.31746085631591014
moslimextremisten,surinamer,0.3086409042976986
moslimextremisten,surinamers,0.5360000643743674
moslimextremisten,syrier,0.43458580539356184
moslimextremisten,syriers,0.45704763799098186
moslimextremisten,turk,0.40241013367434186
moslimextremisten,turken,0.683641107295693
moslimextremisten,westers,0.1324921382792609
moslimstrijders,afgaan,-0.07574775102048417
moslimstrijders,afghanen,0.6080385918529004
moslimstrijders,allochtonen,0.3945582935223039
moslimstrijders,allochtoon,0.3082874274383252
moslimstrijders,antilliaan,0.570065999899989
moslimstrijders,antillianen,0.5812305215615893
moslimstrijders,arabier,0.6333897247516259
moslimstrijders,arabieren,0.6331337033264046
moslimstrijders,burger,0.2254759424761939
moslimstrijders,burgers,0.4080038189150122
moslimstrijders,expat,0.5407009063335393
moslimstrijders,expats,0.5186349481369259
moslimstrijders,immigrant,0.5832442098731027
moslimstrijders,immigranten,0.5903821733317627
moslimstrijders,irakees,0.5921758273444043
moslimstrijders,irakezen,0.6048720985589384
moslimstrijders,marokkaan,0.46240239786585335
moslimstrijders,marokkanen,0.4944612334887435
moslimstrijders,migrant,0.589609004373378
moslimstrijders,migranten,0.5733211764100514
moslimstrijders,moslim,0.5384448399612772
moslimstrijders,moslims,0.5634384286747424
moslimstrijders,nederlander,0.1963210842667806
moslimstrijders,nederlanders,0.3088191396722076
moslimstrijders,somalier,0.6508436341849342
moslimstrijders,somaliers,0.6217816241136986
moslimstrijders,surinamer,0.4840488589997917
moslimstrijders,surinamers,0.5519720526372286
moslimstrijders,syrier,0.6665302617288986
moslimstrijders,syriers,0.701250898720738
moslimstrijders,turk,0.5608524016362086
moslimstrijders,turken,0.5132198399848167
moslimstrijders,westers,0.3556867659820015
motoragent,afgaan,0.1618179369083369
motoragent,afghanen,0.1423600739134142
motoragent,allochtonen,-0.14175246849930576
motoragent,allochtoon,0.07259831592072254
motoragent,antilliaan,0.6949030388077327
motoragent,antillianen,0.15846719695396977
motoragent,arabier,0.6187708708756267
motoragent,arabieren,0.06400127656147485
motoragent,burger,0.21347713436763163
motoragent,burgers,0.09492093707710704
motoragent,expat,0.36173349787117204
motoragent,expats,-0.052406063291358315
motoragent,immigrant,0.4905527618960302
motoragent,immigranten,0.10619209745995375
motoragent,irakees,0.7373466268667054
motoragent,irakezen,0.3035442125940586
motoragent,marokkaan,0.6573904884955648
motoragent,marokkanen,0.12505632789984672
motoragent,migrant,0.37473482083940635
motoragent,migranten,0.0038316616555041233
motoragent,moslim,0.18105393251086252
motoragent,moslims,0.025706655278996425
motoragent,nederlander,0.3649077862167921
motoragent,nederlanders,0.03694131572447469
motoragent,somalier,0.5257290496179946
motoragent,somaliers,0.34215587424624183
motoragent,surinamer,0.6684330800483457
motoragent,surinamers,0.1005520418188542
motoragent,syrier,0.6019556448924952
motoragent,syriers,0.45015639098324456
motoragent,turk,0.6195448573459639
motoragent,turken,0.073504071293141
motoragent,westers,0.07372396918614409
naargeestig,afgaan,-0.04449267889762974
naargeestig,afghanen,0.08886684767907635
naargeestig,allochtonen,-0.020359258025658893
naargeestig,allochtoon,0.29980936491449417
naargeestig,antilliaan,0.4390282797660381
naargeestig,antillianen,0.19820970572760452
naargeestig,arabier,0.5957248019745673
naargeestig,arabieren,0.05450885244550467
naargeestig,burger,-0.06242468625873885
naargeestig,burgers,-0.07363793756927015
naargeestig,expat,0.5452361639009158
naargeestig,expats,0.09571197528176084
naargeestig,immigrant,0.3801298933406794
naargeestig,immigranten,-0.0037180815370481957
naargeestig,irakees,0.5260187591502719
naargeestig,irakezen,0.005597517775678584
naargeestig,marokkaan,0.255832161902585
naargeestig,marokkanen,0.013646106438554823
naargeestig,migrant,0.39988581430353026
naargeestig,migranten,0.019760653301842734
naargeestig,moslim,0.12507966982690172
naargeestig,moslims,0.0279129389635666
naargeestig,nederlander,0.03772118001436685
naargeestig,nederlanders,-0.062569651850125
naargeestig,somalier,0.5654608768194875
naargeestig,somaliers,0.6200568512881207
naargeestig,surinamer,0.4914454724975039
naargeestig,surinamers,0.16518950744679747
naargeestig,syrier,0.5662953354289273
naargeestig,syriers,0.5697268918201299
naargeestig,turk,0.3098222536391338
naargeestig,turken,-0.03400161286295231
naargeestig,westers,0.5721942636028959
neger,afgaan,0.03687717053706332
neger,afghanen,0.05038274124021609
neger,allochtonen,-0.004984435429504392
neger,allochtoon,0.4659394702956753
neger,antilliaan,0.6663123330750991
neger,antillianen,0.18163255045608917
neger,arabier,0.7921729670614367
neger,arabieren,0.13434908554948952
neger,burger,0.17909338236073744
neger,burgers,-0.026177898223499727
neger,expat,0.532057651238872
neger,expats,0.06379242441825966
neger,immigrant,0.6568356041866691
neger,immigranten,0.10280787877892462
neger,irakees,0.6268363647598222
neger,irakezen,0.05575267759121927
neger,marokkaan,0.5365239092965609
neger,marokkanen,0.09305574842153941
neger,migrant,0.5490325271083806
neger,migranten,0.05088535088497164
neger,moslim,0.440534739543457
neger,moslims,0.1607279186208841
neger,nederlander,0.37002279659297593
neger,nederlanders,0.04591601075613256
neger,somalier,0.6334120854653026
neger,somaliers,0.4519119293951604
neger,surinamer,0.7266879616199462
neger,surinamers,0.15249561217823895
neger,syrier,0.5715910394034905
neger,syriers,0.5776585397943506
neger,turk,0.6410059252415394
neger,turken,0.04348366805320891
neger,westers,0.4330076433652068
onderontwikkeld,afgaan,0.022909497333415484
onderontwikkeld,afghanen,0.26456429993307073
onderontwikkeld,allochtonen,0.1475004050191581
onderontwikkeld,allochtoon,0.34043006894267985
onderontwikkeld,antilliaan,0.3430338306880449
onderontwikkeld,antillianen,0.28811913687081
onderontwikkeld,arabier,0.4935134210338627
onderontwikkeld,arabieren,0.25794225376592234
onderontwikkeld,burger,0.01784575359703349
onderontwikkeld,burgers,0.014879443357259846
onderontwikkeld,expat,0.5556803275390926
onderontwikkeld,expats,0.2164730356521296
onderontwikkeld,immigrant,0.34767407300727615
onderontwikkeld,immigranten,0.15204121329523984
onderontwikkeld,irakees,0.3899219592699495
onderontwikkeld,irakezen,0.12249044203929536
onderontwikkeld,marokkaan,0.19121198928216024
onderontwikkeld,marokkanen,0.10940821588018682
onderontwikkeld,migrant,0.4109368178850877
onderontwikkeld,migranten,0.19239930621923126
onderontwikkeld,moslim,0.1910968037512698
